DayOfWeek,Mean,Store
3,9.77832942330783,583
4,9.335183341526609,583
5,9.692791275067025,583
6,9.692791275067025,583
1,9.692791275067025,584
2,9.692791275067025,584
3,9.77832942330783,584
4,9.335183341526609,584
5,9.692791275067025,584
6,9.692791275067025,584
1,9.692791275067025,585
2,9.692791275067025,585
3,9.77832942330783,585
4,9.335183341526609,585
5,9.692791275067025,585
6,9.692791275067025,585
1,9.692791275067025,586
2,9.692791275067025,586
3,9.77832942330783,586
4,9.335183341526609,586
5,9.692791275067025,586
6,9.692791275067025,586
1,9.221540677622308,587
2,9.57745456362713,587
3,9.221540677622308,587
4,9.221540677622308,587
5,9.205433514545172,587
6,9.221540677622308,587
1,9.692791275067025,588
2,9.692791275067025,588
3,9.77832942330783,588
4,9.335183341526609,588
5,9.692791275067025,588
6,9.692791275067025,588
1,9.692791275067025,589
2,9.692791275067025,589
3,9.77832942330783,589
4,9.335183341526609,589
5,9.692791275067025,589
6,9.692791275067025,589
1,9.692791275067025,590
2,9.335183341526609,590
3,9.77832942330783,590
4,9.335183341526609,590
5,9.692791275067025,590
6,9.692791275067025,590
1,9.692791275067025,591
2,9.335183341526609,591
3,9.77832942330783,591
4,9.335183341526609,591
5,9.692791275067025,591
6,9.692791275067025,591
1,9.692791275067025,592
2,9.692791275067025,592
3,9.77832942330783,592
4,9.335183341526609,592
5,9.692791275067025,592
6,9.692791275067025,592
1,9.692791275067025,593
2,9.692791275067025,593
3,9.77832942330783,593
4,9.335183341526609,593
5,9.692791275067025,593
6,9.692791275067025,593
1,9.692791275067025,594
2,9.692791275067025,594
3,9.77832942330783,594
4,9.335183341526609,594
5,9.692791275067025,594
6,9.692791275067025,594
1,9.692791275067025,595
2,9.692791275067025,595
3,9.77832942330783,595
4,9.335183341526609,595
5,9.692791275067025,595
6,9.692791275067025,595
1,9.692791275067025,596
2,9.692791275067025,596
3,9.77832942330783,596
4,9.335183341526609,596
5,9.692791275067025,596
6,9.692791275067025,596
1,9.692791275067025,597
2,9.692791275067025,597
3,9.77832942330783,597
4,9.335183341526609,597
5,9.692791275067025,597
6,9.692791275067025,597
1,9.221540677622308,598
2,9.57745456362713,598
3,9.221540677622308,598
4,9.221540677622308,598
5,9.205433514545172,598
6,9.221540677622308,598
1,9.692791275067025,599
2,9.692791275067025,599
3,9.77832942330783,599
4,9.335183341526609,599
5,9.692791275067025,599
6,9.692791275067025,599
1,9.692791275067025,600
2,9.692791275067025,600
3,9.77832942330783,600
4,9.335183341526609,600
5,9.692791275067025,600
6,9.692791275067025,600
1,9.692791275067025,601
2,9.692791275067025,601
3,9.77832942330783,601
4,9.335183341526609,601
5,9.692791275067025,601
6,9.692791275067025,601
1,9.692791275067025,602
2,9.692791275067025,602
3,9.77832942330783,602
4,9.335183341526609,602
5,9.692791275067025,602
6,9.692791275067025,602
1,9.692791275067025,603
2,9.335183341526609,603
3,9.77832942330783,603
4,9.335183341526609,603
5,9.692791275067025,603
6,9.692791275067025,603
1,9.221540677622308,604
2,9.57745456362713,604
3,9.221540677622308,604
4,9.221540677622308,604
5,9.205433514545172,604
6,9.221540677622308,604
1,9.692791275067025,605
2,9.335183341526609,605
3,9.77832942330783,605
4,9.335183341526609,605
5,9.692791275067025,605
6,9.692791275067025,605
1,9.692791275067025,606
2,9.692791275067025,606
3,9.77832942330783,606
4,9.335183341526609,606
5,9.692791275067025,606
6,9.692791275067025,606
1,9.692791275067025,607
2,9.692791275067025,607
3,9.77832942330783,607
4,9.335183341526609,607
5,9.692791275067025,607
6,9.692791275067025,607
1,9.692791275067025,608
2,9.335183341526609,608
3,9.77832942330783,608
4,9.335183341526609,608
5,9.692791275067025,608
6,9.692791275067025,608
1,9.692791275067025,609
2,9.692791275067025,609
3,9.77832942330783,609
4,9.335183341526609,609
5,9.692791275067025,609
6,9.692791275067025,609
1,9.692791275067025,610
2,9.692791275067025,610
3,9.77832942330783,610
4,9.335183341526609,610
5,9.692791275067025,610
6,9.692791275067025,610
1,9.221540677622308,611
2,9.57745456362713,611
3,9.221540677622308,611
4,9.221540677622308,611
5,9.205433514545172,611
6,9.221540677622308,611
1,9.221540677622308,612
2,9.57745456362713,612
3,9.221540677622308,612
4,9.221540677622308,612
5,9.205433514545172,612
6,9.221540677622308,612
1,9.692791275067025,613
2,9.692791275067025,613
3,9.77832942330783,613
4,9.335183341526609,613
5,9.692791275067025,613
6,9.692791275067025,613
1,9.692791275067025,614
2,9.692791275067025,614
3,9.77832942330783,614
4,9.335183341526609,614
5,9.692791275067025,614
6,9.692791275067025,614
1,9.692791275067025,615
2,9.692791275067025,615
3,9.77832942330783,615
4,9.335183341526609,615
5,9.692791275067025,615
6,9.692791275067025,615
1,9.692791275067025,616
2,9.692791275067025,616
3,9.77832942330783,616
4,9.335183341526609,616
5,9.692791275067025,616
6,9.692791275067025,616
1,9.692791275067025,617
2,9.692791275067025,617
3,9.77832942330783,617
4,9.335183341526609,617
5,9.692791275067025,617
6,9.692791275067025,617
1,9.692791275067025,618
2,9.692791275067025,618
3,9.77832942330783,618
4,9.335183341526609,618
5,9.692791275067025,618
6,9.692791275067025,618
1,9.221540677622308,619
2,9.57745456362713,619
3,9.221540677622308,619
4,9.221540677622308,619
5,9.205433514545172,619
6,9.221540677622308,619
1,9.221540677622308,620
2,9.57745456362713,620
3,9.221540677622308,620
4,9.221540677622308,620
5,9.205433514545172,620
6,9.221540677622308,620
1,9.692791275067025,621
2,9.692791275067025,621
3,9.77832942330783,621
4,9.335183341526609,621
5,9.692791275067025,621
6,9.692791275067025,621
1,9.692791275067025,622
2,9.692791275067025,622
3,9.77832942330783,622
4,9.335183341526609,622
5,9.692791275067025,622
6,9.692791275067025,622
1,9.692791275067025,623
2,9.692791275067025,623
3,9.77832942330783,623
4,9.335183341526609,623
5,9.692791275067025,623
6,9.692791275067025,623
1,9.692791275067025,624
2,9.692791275067025,624
3,9.77832942330783,624
4,9.335183341526609,624
5,9.692791275067025,624
6,9.692791275067025,624
1,9.692791275067025,625
2,9.692791275067025,625
3,9.77832942330783,625
4,9.335183341526609,625
5,9.692791275067025,625
6,9.692791275067025,625
1,9.692791275067025,626
2,9.692791275067025,626
3,9.77832942330783,626
4,9.335183341526609,626
5,9.692791275067025,626
6,9.692791275067025,626
1,9.692791275067025,627
2,9.692791275067025,627
3,9.77832942330783,627
4,9.335183341526609,627
5,9.692791275067025,627
6,9.692791275067025,627
1,9.692791275067025,628
2,9.692791275067025,628
3,9.77832942330783,628
4,9.335183341526609,628
5,9.692791275067025,628
6,9.692791275067025,628
1,9.221540677622308,629
2,9.57745456362713,629
3,9.221540677622308,629
4,9.221540677622308,629
5,9.205433514545172,629
6,9.221540677622308,629
1,9.692791275067025,630
2,9.692791275067025,630
3,9.77832942330783,630
4,9.335183341526609,630
5,9.692791275067025,630
6,9.692791275067025,630
1,9.692791275067025,631
2,9.692791275067025,631
3,9.77832942330783,631
4,9.335183341526609,631
5,9.692791275067025,631
6,9.692791275067025,631
1,9.692791275067025,632
2,9.692791275067025,632
3,9.77832942330783,632
4,9.335183341526609,632
5,9.692791275067025,632
6,9.692791275067025,632
1,9.221540677622308,633
2,9.57745456362713,633
3,9.221540677622308,633
4,9.221540677622308,633
5,9.205433514545172,633
6,9.221540677622308,633
1,9.692791275067025,634
2,9.692791275067025,634
3,9.77832942330783,634
4,9.335183341526609,634
5,9.692791275067025,634
6,9.692791275067025,634
1,9.692791275067025,635
2,9.335183341526609,635
3,9.77832942330783,635
4,9.335183341526609,635
5,9.692791275067025,635
6,9.692791275067025,635
1,9.221540677622308,636
2,9.57745456362713,636
3,9.221540677622308,636
4,9.221540677622308,636
5,9.205433514545172,636
6,9.221540677622308,636
1,9.221540677622308,637
2,9.57745456362713,637
3,9.221540677622308,637
4,9.221540677622308,637
5,9.205433514545172,637
6,9.221540677622308,637
1,9.221540677622308,638
2,9.57745456362713,638
3,9.221540677622308,638
4,9.221540677622308,638
5,9.205433514545172,638
6,9.221540677622308,638
1,9.692791275067025,639
2,9.692791275067025,639
3,9.77832942330783,639
4,9.335183341526609,639
5,9.692791275067025,639
6,9.692791275067025,639
1,9.692791275067025,640
2,9.692791275067025,640
3,9.77832942330783,640
4,9.335183341526609,640
5,9.692791275067025,640
6,9.692791275067025,640
1,9.692791275067025,641
2,9.692791275067025,641
3,9.77832942330783,641
4,9.335183341526609,641
5,9.692791275067025,641
6,9.692791275067025,641
1,9.692791275067025,642
2,9.692791275067025,642
3,9.77832942330783,642
4,9.335183341526609,642
5,9.692791275067025,642
6,9.692791275067025,642
1,9.692791275067025,643
2,9.692791275067025,643
3,9.77832942330783,643
4,9.335183341526609,643
5,9.692791275067025,643
6,9.692791275067025,643
1,9.221540677622308,644
2,9.57745456362713,644
3,9.221540677622308,644
4,9.221540677622308,644
5,9.205433514545172,644
6,9.221540677622308,644
1,9.692791275067025,645
2,9.335183341526609,645
3,9.77832942330783,645
4,9.335183341526609,645
5,9.692791275067025,645
6,9.692791275067025,645
1,9.221540677622308,646
2,9.57745456362713,646
3,9.221540677622308,646
4,9.221540677622308,646
5,9.205433514545172,646
6,9.221540677622308,646
1,9.692791275067025,647
2,9.692791275067025,647
3,9.77832942330783,647
4,9.335183341526609,647
5,9.692791275067025,647
6,9.692791275067025,647
1,9.692791275067025,648
2,9.692791275067025,648
3,9.77832942330783,648
4,9.335183341526609,648
5,9.692791275067025,648
6,9.692791275067025,648
1,9.692791275067025,649
2,9.335183341526609,649
3,9.77832942330783,649
4,9.335183341526609,649
5,9.692791275067025,649
6,9.692791275067025,649
1,9.221540677622308,650
2,9.57745456362713,650
3,9.221540677622308,650
4,9.221540677622308,650
5,9.205433514545172,650
6,9.221540677622308,650
1,9.692791275067025,651
2,9.692791275067025,651
3,9.77832942330783,651
4,9.335183341526609,651
5,9.692791275067025,651
6,9.692791275067025,651
1,9.692791275067025,652
2,9.692791275067025,652
3,9.77832942330783,652
4,9.335183341526609,652
5,9.692791275067025,652
6,9.692791275067025,652
1,9.692791275067025,653
2,9.692791275067025,653
3,9.77832942330783,653
4,9.335183341526609,653
5,9.692791275067025,653
6,9.692791275067025,653
1,9.692791275067025,654
2,9.692791275067025,654
3,9.77832942330783,654
4,9.335183341526609,654
5,9.692791275067025,654
6,9.692791275067025,654
1,9.692791275067025,655
2,9.692791275067025,655
3,9.77832942330783,655
4,9.335183341526609,655
5,9.692791275067025,655
6,9.692791275067025,655
1,9.692791275067025,656
2,9.692791275067025,656
3,9.77832942330783,656
4,9.335183341526609,656
5,9.692791275067025,656
6,9.692791275067025,656
1,9.692791275067025,657
2,9.692791275067025,657
3,9.77832942330783,657
4,9.335183341526609,657
5,9.692791275067025,657
6,9.692791275067025,657
1,9.692791275067025,658
2,9.692791275067025,658
3,9.77832942330783,658
4,9.335183341526609,658
5,9.692791275067025,658
6,9.692791275067025,658
1,9.692791275067025,659
2,9.692791275067025,659
3,9.77832942330783,659
4,9.335183341526609,659
5,9.692791275067025,659
6,9.692791275067025,659
1,9.221540677622308,660
2,9.57745456362713,660
3,9.221540677622308,660
4,9.221540677622308,660
5,9.205433514545172,660
6,9.221540677622308,660
1,9.692791275067025,661
2,9.692791275067025,661
3,9.77832942330783,661
4,9.335183341526609,661
5,9.692791275067025,661
6,9.692791275067025,661
1,9.692791275067025,662
2,9.692791275067025,662
3,9.77832942330783,662
4,9.335183341526609,662
5,9.692791275067025,662
6,9.692791275067025,662
1,9.692791275067025,663
2,9.335183341526609,663
3,9.77832942330783,663
4,9.335183341526609,663
5,9.692791275067025,663
6,9.692791275067025,663
1,9.692791275067025,664
2,9.335183341526609,664
3,9.77832942330783,664
4,9.335183341526609,664
5,9.692791275067025,664
6,9.692791275067025,664
1,9.692791275067025,665
2,9.692791275067025,665
3,9.77832942330783,665
4,9.335183341526609,665
5,9.692791275067025,665
6,9.692791275067025,665
1,9.692791275067025,666
2,9.335183341526609,666
3,9.77832942330783,666
4,9.335183341526609,666
5,9.692791275067025,666
6,9.692791275067025,666
1,9.692791275067025,667
2,9.692791275067025,667
3,9.77832942330783,667
4,9.335183341526609,667
5,9.692791275067025,667
6,9.692791275067025,667
1,9.692791275067025,668
2,9.692791275067025,668
3,9.77832942330783,668
4,9.335183341526609,668
5,9.692791275067025,668
6,9.692791275067025,668
1,9.221540677622308,669
2,9.57745456362713,669
3,9.221540677622308,669
4,9.221540677622308,669
5,9.205433514545172,669
6,9.221540677622308,669
1,9.221540677622308,670
2,9.57745456362713,670
3,9.221540677622308,670
4,9.221540677622308,670
5,9.205433514545172,670
6,9.221540677622308,670
1,9.221540677622308,671
2,9.57745456362713,671
3,9.221540677622308,671
4,9.221540677622308,671
5,9.205433514545172,671
6,9.221540677622308,671
1,9.692791275067025,672
2,9.692791275067025,672
3,9.77832942330783,672
4,9.335183341526609,672
5,9.692791275067025,672
6,9.692791275067025,672
1,9.692791275067025,673
2,9.335183341526609,673
3,9.77832942330783,673
4,9.335183341526609,673
5,9.692791275067025,673
6,9.692791275067025,673
1,9.692791275067025,674
2,9.692791275067025,674
3,9.77832942330783,674
4,9.335183341526609,674
5,9.692791275067025,674
6,9.692791275067025,674
1,9.692791275067025,675
2,9.692791275067025,675
3,9.77832942330783,675
4,9.335183341526609,675
5,9.692791275067025,675
6,9.692791275067025,675
1,9.692791275067025,676
2,9.692791275067025,676
3,9.77832942330783,676
4,9.77832942330783,676
5,9.77832942330783,676
6,9.692791275067025,676
1,9.221540677622308,677
2,9.57745456362713,677
3,9.221540677622308,677
4,9.221540677622308,677
5,9.205433514545172,677
6,9.221540677622308,677
1,9.692791275067025,678
2,9.692791275067025,678
3,9.77832942330783,678
4,9.335183341526609,678
5,9.692791275067025,678
6,9.692791275067025,678
1,9.692791275067025,679
2,9.692791275067025,679
3,9.77832942330783,679
4,9.335183341526609,679
5,9.692791275067025,679
6,9.692791275067025,679
1,9.692791275067025,680
2,9.692791275067025,680
3,9.77832942330783,680
4,9.335183341526609,680
5,9.692791275067025,680
6,9.692791275067025,680
1,9.692791275067025,681
2,9.692791275067025,681
3,9.77832942330783,681
4,9.335183341526609,681
5,9.692791275067025,681
6,9.692791275067025,681
1,9.692791275067025,682
2,9.692791275067025,682
3,9.77832942330783,682
4,9.77832942330783,682
5,9.77832942330783,682
6,9.692791275067025,682
1,9.692791275067025,683
2,9.692791275067025,683
3,9.77832942330783,683
4,9.335183341526609,683
5,9.692791275067025,683
6,9.692791275067025,683
1,9.221540677622308,684
2,9.57745456362713,684
3,9.221540677622308,684
4,9.221540677622308,684
5,9.205433514545172,684
6,9.221540677622308,684
1,9.692791275067025,685
2,9.692791275067025,685
3,9.77832942330783,685
4,9.335183341526609,685
5,9.692791275067025,685
6,9.692791275067025,685
1,9.692791275067025,686
2,9.692791275067025,686
3,9.77832942330783,686
4,9.335183341526609,686
5,9.692791275067025,686
6,9.692791275067025,686
1,9.692791275067025,687
2,9.692791275067025,687
3,9.77832942330783,687
4,9.335183341526609,687
5,9.692791275067025,687
6,9.692791275067025,687
1,9.692791275067025,688
2,9.335183341526609,688
3,9.77832942330783,688
4,9.335183341526609,688
5,9.692791275067025,688
6,9.692791275067025,688
1,9.692791275067025,689
2,9.692791275067025,689
3,9.77832942330783,689
4,9.335183341526609,689
5,9.692791275067025,689
6,9.692791275067025,689
1,9.692791275067025,690
2,9.692791275067025,690
3,9.77832942330783,690
4,9.335183341526609,690
5,9.692791275067025,690
6,9.692791275067025,690
1,9.692791275067025,691
2,9.692791275067025,691
3,9.77832942330783,691
4,9.335183341526609,691
5,9.692791275067025,691
6,9.692791275067025,691
1,9.692791275067025,692
2,9.692791275067025,692
3,9.77832942330783,692
4,9.335183341526609,692
5,9.692791275067025,692
6,9.692791275067025,692
1,9.692791275067025,693
2,9.692791275067025,693
3,9.77832942330783,693
4,9.335183341526609,693
5,9.692791275067025,693
6,9.692791275067025,693
1,9.221540677622308,694
2,9.57745456362713,694
3,9.221540677622308,694
4,9.221540677622308,694
5,9.205433514545172,694
6,9.221540677622308,694
1,9.692791275067025,695
2,9.692791275067025,695
3,9.77832942330783,695
4,9.335183341526609,695
5,9.692791275067025,695
6,9.692791275067025,695
1,9.692791275067025,696
2,9.692791275067025,696
3,9.77832942330783,696
4,9.335183341526609,696
5,9.692791275067025,696
6,9.692791275067025,696
1,9.692791275067025,697
2,9.692791275067025,697
3,9.77832942330783,697
4,9.335183341526609,697
5,9.692791275067025,697
6,9.692791275067025,697
1,9.692791275067025,698
2,9.692791275067025,698
3,9.77832942330783,698
4,9.335183341526609,698
5,9.692791275067025,698
6,9.692791275067025,698
1,9.444646327971508,699
2,9.444646327971508,699
3,9.335183341526609,699
4,9.249951820887835,699
5,9.444646327971508,699
6,9.335183341526609,699
1,9.692791275067025,700
2,9.692791275067025,700
3,9.77832942330783,700
4,9.335183341526609,700
5,9.692791275067025,700
6,9.692791275067025,700
1,9.221540677622308,701
2,9.57745456362713,701
3,9.221540677622308,701
4,9.221540677622308,701
5,9.205433514545172,701
6,9.221540677622308,701
1,9.221540677622308,702
2,9.57745456362713,702
3,9.221540677622308,702
4,9.221540677622308,702
5,9.205433514545172,702
6,9.221540677622308,702
1,9.692791275067025,703
2,9.692791275067025,703
3,9.77832942330783,703
4,9.335183341526609,703
5,9.692791275067025,703
6,9.692791275067025,703
1,9.692791275067025,704
2,9.692791275067025,704
3,9.77832942330783,704
4,9.335183341526609,704
5,9.692791275067025,704
6,9.692791275067025,704
1,9.692791275067025,705
2,9.692791275067025,705
3,9.77832942330783,705
4,9.335183341526609,705
5,9.692791275067025,705
6,9.692791275067025,705
1,9.221540677622308,706
2,9.57745456362713,706
3,9.221540677622308,706
4,9.221540677622308,706
5,9.205433514545172,706
6,9.221540677622308,706
1,9.692791275067025,707
2,9.692791275067025,707
3,9.77832942330783,707
4,9.335183341526609,707
5,9.692791275067025,707
6,9.692791275067025,707
1,9.692791275067025,708
2,9.692791275067025,708
3,9.77832942330783,708
4,9.335183341526609,708
5,9.692791275067025,708
6,9.692791275067025,708
1,9.692791275067025,709
2,9.692791275067025,709
3,9.77832942330783,709
4,9.335183341526609,709
5,9.692791275067025,709
6,9.692791275067025,709
1,9.221540677622308,710
2,9.57745456362713,710
3,9.221540677622308,710
4,9.221540677622308,710
5,9.205433514545172,710
6,9.221540677622308,710
1,9.221540677622308,711
2,9.57745456362713,711
3,9.221540677622308,711
4,9.221540677622308,711
5,9.205433514545172,711
6,9.221540677622308,711
1,9.221540677622308,712
2,9.57745456362713,712
3,9.221540677622308,712
4,9.221540677622308,712
5,9.205433514545172,712
6,9.221540677622308,712
1,9.692791275067025,713
2,9.692791275067025,713
3,9.77832942330783,713
4,9.335183341526609,713
5,9.692791275067025,713
6,9.692791275067025,713
1,9.692791275067025,714
2,9.335183341526609,714
3,9.77832942330783,714
4,9.335183341526609,714
5,9.692791275067025,714
6,9.692791275067025,714
1,9.692791275067025,715
2,9.335183341526609,715
3,9.77832942330783,715
4,9.335183341526609,715
5,9.692791275067025,715
6,9.692791275067025,715
1,9.221540677622308,716
2,9.57745456362713,716
3,9.221540677622308,716
4,9.221540677622308,716
5,9.205433514545172,716
6,9.221540677622308,716
1,9.692791275067025,717
2,9.692791275067025,717
3,9.77832942330783,717
4,9.335183341526609,717
5,9.692791275067025,717
6,9.692791275067025,717
1,9.692791275067025,718
2,9.692791275067025,718
3,9.77832942330783,718
4,9.335183341526609,718
5,9.692791275067025,718
6,9.692791275067025,718
1,9.221540677622308,719
2,9.57745456362713,719
3,9.221540677622308,719
4,9.221540677622308,719
5,9.205433514545172,719
6,9.221540677622308,719
1,9.692791275067025,720
2,9.692791275067025,720
3,9.77832942330783,720
4,9.335183341526609,720
5,9.692791275067025,720
6,9.692791275067025,720
1,9.692791275067025,721
2,9.692791275067025,721
3,9.77832942330783,721
4,9.335183341526609,721
5,9.692791275067025,721
6,9.692791275067025,721
1,9.692791275067025,722
2,9.692791275067025,722
3,9.77832942330783,722
4,9.335183341526609,722
5,9.692791275067025,722
6,9.692791275067025,722
1,9.692791275067025,723
2,9.692791275067025,723
3,9.77832942330783,723
4,9.335183341526609,723
5,9.692791275067025,723
6,9.692791275067025,723
1,9.692791275067025,724
2,9.692791275067025,724
3,9.77832942330783,724
4,9.335183341526609,724
5,9.692791275067025,724
6,9.692791275067025,724
1,9.692791275067025,725
2,9.692791275067025,725
3,9.77832942330783,725
4,9.335183341526609,725
5,9.692791275067025,725
6,9.692791275067025,725
1,9.692791275067025,726
2,9.692791275067025,726
3,9.77832942330783,726
4,9.335183341526609,726
5,9.692791275067025,726
6,9.692791275067025,726
1,9.692791275067025,727
2,9.692791275067025,727
3,9.77832942330783,727
4,9.335183341526609,727
5,9.692791275067025,727
6,9.692791275067025,727
1,9.692791275067025,728
2,9.335183341526609,728
3,9.77832942330783,728
4,9.335183341526609,728
5,9.692791275067025,728
6,9.692791275067025,728
1,9.692791275067025,729
2,9.692791275067025,729
3,9.77832942330783,729
4,9.335183341526609,729
5,9.692791275067025,729
6,9.692791275067025,729
1,9.692791275067025,730
2,9.692791275067025,730
3,9.77832942330783,730
4,9.335183341526609,730
5,9.692791275067025,730
6,9.692791275067025,730
1,9.692791275067025,731
2,9.692791275067025,731
3,9.77832942330783,731
4,9.335183341526609,731
5,9.692791275067025,731
6,9.692791275067025,731
1,9.692791275067025,732
2,9.692791275067025,732
3,9.77832942330783,732
4,9.335183341526609,732
5,9.692791275067025,732
6,9.692791275067025,732
1,9.692791275067025,733
2,9.692791275067025,733
3,9.77832942330783,733
4,9.77832942330783,733
5,9.77832942330783,733
6,9.692791275067025,733
1,9.692791275067025,734
2,9.692791275067025,734
3,9.77832942330783,734
4,9.335183341526609,734
5,9.692791275067025,734
6,9.692791275067025,734
1,9.692791275067025,735
2,9.335183341526609,735
3,9.77832942330783,735
4,9.335183341526609,735
5,9.692791275067025,735
6,9.692791275067025,735
1,9.221540677622308,736
2,9.57745456362713,736
3,9.221540677622308,736
4,9.221540677622308,736
5,9.205433514545172,736
6,9.221540677622308,736
1,9.692791275067025,737
2,9.692791275067025,737
3,9.77832942330783,737
4,9.335183341526609,737
5,9.692791275067025,737
6,9.692791275067025,737
1,9.692791275067025,738
2,9.692791275067025,738
3,9.77832942330783,738
4,9.335183341526609,738
5,9.692791275067025,738
6,9.692791275067025,738
1,9.221540677622308,739
2,9.57745456362713,739
3,9.221540677622308,739
4,9.221540677622308,739
5,9.205433514545172,739
6,9.221540677622308,739
1,9.692791275067025,740
2,9.692791275067025,740
3,9.77832942330783,740
4,9.335183341526609,740
5,9.692791275067025,740
6,9.692791275067025,740
1,9.692791275067025,741
2,9.692791275067025,741
3,9.77832942330783,741
4,9.335183341526609,741
5,9.692791275067025,741
6,9.692791275067025,741
1,9.692791275067025,742
2,9.692791275067025,742
3,9.77832942330783,742
4,9.335183341526609,742
5,9.692791275067025,742
6,9.692791275067025,742
1,9.692791275067025,743
2,9.692791275067025,743
3,9.77832942330783,743
4,9.335183341526609,743
5,9.692791275067025,743
6,9.692791275067025,743
1,9.221540677622308,744
2,9.57745456362713,744
3,9.221540677622308,744
4,9.221540677622308,744
5,9.205433514545172,744
6,9.221540677622308,744
1,9.692791275067025,745
2,9.692791275067025,745
3,9.77832942330783,745
4,9.335183341526609,745
5,9.692791275067025,745
6,9.692791275067025,745
1,9.692791275067025,746
2,9.692791275067025,746
3,9.77832942330783,746
4,9.335183341526609,746
5,9.692791275067025,746
6,9.692791275067025,746
1,9.692791275067025,747
2,9.335183341526609,747
3,9.77832942330783,747
4,9.335183341526609,747
5,9.692791275067025,747
6,9.692791275067025,747
1,9.692791275067025,748
2,9.692791275067025,748
3,9.77832942330783,748
4,9.335183341526609,748
5,9.692791275067025,748
6,9.692791275067025,748
1,9.692791275067025,749
2,9.692791275067025,749
3,9.77832942330783,749
4,9.335183341526609,749
5,9.692791275067025,749
6,9.692791275067025,749
1,9.221540677622308,750
2,9.57745456362713,750
3,9.221540677622308,750
4,9.221540677622308,750
5,9.205433514545172,750
6,9.221540677622308,750
1,9.692791275067025,751
2,9.692791275067025,751
3,9.77832942330783,751
4,9.335183341526609,751
5,9.692791275067025,751
6,9.692791275067025,751
1,9.692791275067025,752
2,9.692791275067025,752
3,9.77832942330783,752
4,9.335183341526609,752
5,9.692791275067025,752
6,9.692791275067025,752
1,9.692791275067025,753
2,9.692791275067025,753
3,9.77832942330783,753
4,9.335183341526609,753
5,9.692791275067025,753
6,9.692791275067025,753
1,9.692791275067025,754
2,9.692791275067025,754
3,9.77832942330783,754
4,9.335183341526609,754
5,9.692791275067025,754
6,9.692791275067025,754
1,9.692791275067025,755
2,9.692791275067025,755
3,9.77832942330783,755
4,9.335183341526609,755
5,9.692791275067025,755
6,9.692791275067025,755
1,9.692791275067025,756
2,9.692791275067025,756
3,9.77832942330783,756
4,9.335183341526609,756
5,9.692791275067025,756
6,9.692791275067025,756
1,9.692791275067025,757
2,9.335183341526609,757
3,9.77832942330783,757
4,9.335183341526609,757
5,9.692791275067025,757
6,9.692791275067025,757
1,9.692791275067025,758
2,9.335183341526609,758
3,9.77832942330783,758
4,9.335183341526609,758
5,9.692791275067025,758
6,9.692791275067025,758
1,9.692791275067025,759
2,9.692791275067025,759
3,9.77832942330783,759
4,9.335183341526609,759
5,9.692791275067025,759
6,9.692791275067025,759
1,9.692791275067025,760
2,9.692791275067025,760
3,9.77832942330783,760
4,9.335183341526609,760
5,9.692791275067025,760
6,9.692791275067025,760
1,9.692791275067025,761
2,9.692791275067025,761
3,9.77832942330783,761
4,9.335183341526609,761
5,9.692791275067025,761
6,9.692791275067025,761
1,9.692791275067025,762
2,9.335183341526609,762
3,9.77832942330783,762
4,9.335183341526609,762
5,9.692791275067025,762
6,9.692791275067025,762
1,9.692791275067025,763
2,9.692791275067025,763
3,9.77832942330783,763
4,9.335183341526609,763
5,9.692791275067025,763
6,9.692791275067025,763
1,9.692791275067025,764
2,9.692791275067025,764
3,9.77832942330783,764
4,9.335183341526609,764
5,9.692791275067025,764
6,9.692791275067025,764
1,9.692791275067025,765
2,9.335183341526609,765
3,9.77832942330783,765
4,9.335183341526609,765
5,9.692791275067025,765
6,9.692791275067025,765
1,9.221540677622308,766
2,9.57745456362713,766
3,9.221540677622308,766
4,9.221540677622308,766
5,9.205433514545172,766
6,9.221540677622308,766
1,9.692791275067025,767
2,9.692791275067025,767
3,9.77832942330783,767
4,9.335183341526609,767
5,9.692791275067025,767
6,9.692791275067025,767
1,9.692791275067025,768
2,9.692791275067025,768
3,9.77832942330783,768
4,9.335183341526609,768
5,9.692791275067025,768
6,9.692791275067025,768
1,9.692791275067025,769
2,9.692791275067025,769
3,9.77832942330783,769
4,9.77832942330783,769
5,9.77832942330783,769
6,9.692791275067025,769
1,9.692791275067025,770
2,9.692791275067025,770
3,9.77832942330783,770
4,9.335183341526609,770
5,9.692791275067025,770
6,9.692791275067025,770
1,9.221540677622308,771
2,9.57745456362713,771
3,9.221540677622308,771
4,9.221540677622308,771
5,9.205433514545172,771
6,9.221540677622308,771
1,9.692791275067025,772
2,9.692791275067025,772
3,9.77832942330783,772
4,9.335183341526609,772
5,9.692791275067025,772
6,9.692791275067025,772
1,9.692791275067025,773
2,9.692791275067025,773
3,9.77832942330783,773
4,9.335183341526609,773
5,9.692791275067025,773
6,9.692791275067025,773
1,9.692791275067025,774
2,9.692791275067025,774
3,9.77832942330783,774
4,9.335183341526609,774
5,9.692791275067025,774
6,9.692791275067025,774
1,9.221540677622308,775
2,9.57745456362713,775
3,9.221540677622308,775
4,9.221540677622308,775
5,9.205433514545172,775
6,9.221540677622308,775
1,9.692791275067025,776
2,9.692791275067025,776
3,9.77832942330783,776
4,9.335183341526609,776
5,9.692791275067025,776
6,9.692791275067025,776
1,9.692791275067025,777
2,9.335183341526609,777
3,9.77832942330783,777
